date,open,high,low,close,volume
2013-09-16,258.75,274.5,258.75,270.2,104401
2013-09-23,269.5,271,265,266.85,51646
2013-09-30,267,268.7,261.85,263.7,62180
2013-10-07,262.35,262.75,258.45,260,58462
2013-10-14,259.9,263,253,256.05,73991
2013-10-21,257.05,260.75,246.7,247.2,81745
2013-10-28,249.45,255.15,247.75,252.55,50611
2013-11-04,254,257.9,250.35,250.5,84622
2013-11-11,250.6,252.7,246.85,247.7,68043
2013-11-18,247.4,253.5,246.1,250.15,75003
2013-11-25,250.15,257,249.4,257,93183
2013-12-02,257.5,259,247.5,249.8,115715
2013-12-09,249.85,251.8,244.5,246.6,91547
2013-12-16,248,255,244.7,253.3,104089
2013-12-23,253.4,263.5,250.6,263.1,39673
2013-12-30,263.9,265.4,260.4,262.85,38962
2014-01-06,262.2,263,248.85,249.5,92660
2014-01-13,251,251,240,244,123837
2014-01-20,246.5,249.45,236.95,240.75,93786
2014-01-27,240.3,240.3,223.95,236.25,146433
2014-02-03,237,241,233.15,241,90684
2014-02-10,241.5,243,238.5,241.05,72362
2014-02-17,241.85,242.85,233.65,238.7,76798
2014-02-24,239.6,240,231.5,233.5,67897
2014-03-03,232.9,234.45,229.15,230.15,70482
2014-03-10,230.55,236.9,229.25,231.45,66492
2014-03-17,232.95,239.75,231.5,239,100526
2014-03-24,239,242.65,237,242.15,100656
2014-03-31,243.05,244.15,241.5,242.3,69350
2014-04-07,241.95,248.5,241.1,248.5,103479
2014-04-14,247.4,255.65,245.95,255.65,69992
2014-04-21,249,256.3,248,252.05,52601
2014-04-28,251,257.9,250.95,252.95,69229
2014-05-05,251.6,256.5,250.4,256.5,57779
2014-05-12,257,257.45,252.5,254.2,45393
2014-05-19,253.65,260.45,253.65,258.15,51752
2014-05-26,259.1,260,257,260,47035
2014-06-02,256.5,260.95,255.2,255.2,61794
2014-06-09,255.1,258.6,253.5,256,49180
2014-06-16,256.1,259.75,254.4,258,79474
2014-06-23,258.6,265,256.25,265,92608
2014-06-30,265,272,263.95,270.1,88217
2014-07-07,270.35,270.35,258.5,265.2,54290
2014-07-14,266.15,269.55,259.7,264.85,40594
2014-07-21,265,268.45,258.95,258.95,56766
2014-07-28,259.05,264.1,255.25,257.35,53006
2014-08-04,259.1,260.4,253.85,255.95,50616
2014-08-11,257.5,260.9,256.35,259.15,38456
2014-08-18,260.7,264.85,258.8,260.6,47424
2014-08-25,260.55,264.5,259.3,261.85,52317
2014-09-01,261,263,233,243.2,417399
2014-09-08,243.55,247.5,241.2,242.35,104609
2014-09-15,241.1,247.55,240.6,245.6,107222
2014-09-22,245.5,247,236.55,237.4,150093
2014-09-29,238.25,238.7,235.05,237.65,173839
2014-10-06,239.4,240.45,233.05,233.25,123313
2014-10-13,232,235.8,229,235.25,154241
2014-10-20,235.65,238.4,229.5,232.55,157926
2014-10-27,234.5,247.3,233.2,247.1,131466
